DATE_KEY,DAY_OF_WEEK,CALENDAR_MONTH,CALENDAR_QUARTER,CALENDAR_YEAR,FISCAL_WEEK,FISCAL_MONTH,FISCAL_MONTH_NAME,FISCAL_QUARTER,FISCAL_YEAR
2018-08-08 00:00:00,WEDNESDAY,201808,20183,2018,201832,201808,Aug 2018,20183,2018
2018-10-13 00:00:00,SATURDAY ,201810,20184,2018,201841,201810,Oct 2018,20184,2018
2018-11-03 00:00:00,SATURDAY ,201811,20184,2018,201844,201810,Oct 2018,20184,2018
2018-12-06 00:00:00,THURSDAY ,201812,20184,2018,201849,201812,Dec 2018,20184,2018
2019-01-09 00:00:00,WEDNESDAY,201901,20191,2019,201901,201901,Jan 2019,20191,2019
2019-02-10 00:00:00,SUNDAY   ,201902,20191,2019,201906,201902,Feb 2019,20191,2019
2017-06-21 00:00:00,WEDNESDAY,201706,20172,2017,201725,201706,Jun 2017,20172,2017
2017-07-31 00:00:00,MONDAY   ,201707,20173,2017,201731,201708,Aug 2017,20173,2017
2017-09-26 00:00:00,TUESDAY  ,201709,20173,2017,201739,201709,Sep 2017,20173,2017
2017-11-09 00:00:00,THURSDAY ,201711,20174,2017,201745,201711,Nov 2017,20174,2017
2018-01-04 00:00:00,THURSDAY ,201801,20181,2018,201801,201801,Jan 2018,20181,2018
2017-12-24 00:00:00,SUNDAY   ,201712,20174,2017,201752,201712,Dec 2017,20174,2017
2020-03-06 00:00:00,FRIDAY   ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-10-23 00:00:00,FRIDAY   ,202010,20204,2020,202042,202010,Oct 2020,20204,2020
2019-05-25 00:00:00,SATURDAY ,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-07-06 00:00:00,SATURDAY ,201907,20193,2019,201926,201906,Jun 2019,20192,2019
2019-09-01 00:00:00,SUNDAY   ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2019-09-29 00:00:00,SUNDAY   ,201909,20193,2019,201939,201909,Sep 2019,20193,2019
2019-11-24 00:00:00,SUNDAY   ,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2020-01-18 00:00:00,SATURDAY ,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-03-14 00:00:00,SATURDAY ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-29 00:00:00,SUNDAY   ,202003,20201,2020,202013,202003,Mar 2020,20201,2020
2017-04-04 00:00:00,TUESDAY  ,201704,20172,2017,201714,201704,Apr 2017,20172,2017
2020-08-13 00:00:00,THURSDAY ,202008,20203,2020,202032,202008,Aug 2020,20203,2020
2020-10-09 00:00:00,FRIDAY   ,202010,20204,2020,202040,202010,Oct 2020,20204,2020
2020-12-03 00:00:00,THURSDAY ,202012,20204,2020,202048,202012,Dec 2020,20204,2020
2020-12-17 00:00:00,THURSDAY ,202012,20204,2020,202050,202012,Dec 2020,20204,2020
2018-02-21 00:00:00,WEDNESDAY,201802,20181,2018,201808,201802,Feb 2018,20181,2018
2018-04-21 00:00:00,SATURDAY ,201804,20182,2018,201816,201804,Apr 2018,20182,2018
2018-06-20 00:00:00,WEDNESDAY,201806,20182,2018,201825,201806,Jun 2018,20182,2018
2018-07-26 00:00:00,THURSDAY ,201807,20183,2018,201830,201807,Jul 2018,20183,2018
2018-09-25 00:00:00,TUESDAY  ,201809,20183,2018,201839,201809,Sep 2018,20183,2018
2018-11-22 00:00:00,THURSDAY ,201811,20184,2018,201847,201811,Nov 2018,20184,2018
2019-01-22 00:00:00,TUESDAY  ,201901,20191,2019,201903,201901,Jan 2019,20191,2019
2019-03-22 00:00:00,FRIDAY   ,201903,20191,2019,201911,201903,Mar 2019,20191,2019
2017-11-08 00:00:00,WEDNESDAY,201711,20174,2017,201745,201711,Nov 2017,20174,2017
2017-12-03 00:00:00,SUNDAY   ,201712,20174,2017,201749,201712,Dec 2017,20174,2017
2017-12-30 00:00:00,SATURDAY ,201712,20174,2017,201752,201712,Dec 2017,20174,2017
2019-04-27 00:00:00,SATURDAY ,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-05-23 00:00:00,THURSDAY ,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-07-10 00:00:00,WEDNESDAY,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-08-31 00:00:00,SATURDAY ,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-09-26 00:00:00,THURSDAY ,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2019-10-04 00:00:00,FRIDAY   ,201910,20194,2019,201939,201909,Sep 2019,20193,2019
2019-11-25 00:00:00,MONDAY   ,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2020-01-14 00:00:00,TUESDAY  ,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-02-09 00:00:00,SUNDAY   ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-04-25 00:00:00,SATURDAY ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-06-17 00:00:00,WEDNESDAY,202006,20202,2020,202024,202006,Jun 2020,20202,2020
2020-06-25 00:00:00,THURSDAY ,202006,20202,2020,202025,202006,Jun 2020,20202,2020
2020-07-21 00:00:00,TUESDAY  ,202007,20203,2020,202029,202007,Jul 2020,20203,2020
2020-08-16 00:00:00,SUNDAY   ,202008,20203,2020,202033,202008,Aug 2020,20203,2020
2020-09-12 00:00:00,SATURDAY ,202009,20203,2020,202036,202009,Sep 2020,20203,2020
2020-10-06 00:00:00,TUESDAY  ,202010,20204,2020,202040,202010,Oct 2020,20204,2020
2020-11-27 00:00:00,FRIDAY   ,202011,20204,2020,202047,202011,Nov 2020,20204,2020
2020-12-21 00:00:00,MONDAY   ,202012,20204,2020,202051,202012,Dec 2020,20204,2020
2018-01-26 00:00:00,FRIDAY   ,201801,20181,2018,201804,201801,Jan 2018,20181,2018
2018-02-22 00:00:00,THURSDAY ,201802,20181,2018,201808,201802,Feb 2018,20181,2018
2017-01-27 00:00:00,FRIDAY   ,201701,20171,2017,201704,201701,Jan 2017,20171,2017
2017-02-25 00:00:00,SATURDAY ,201702,20171,2017,201708,201702,Feb 2017,20171,2017
2017-06-19 00:00:00,MONDAY   ,201706,20172,2017,201725,201706,Jun 2017,20172,2017
2017-07-22 00:00:00,SATURDAY ,201707,20173,2017,201729,201707,Jul 2017,20173,2017
2020-05-26 00:00:00,TUESDAY  ,202005,20202,2020,202021,202005,May 2020,20202,2020
2017-01-24 00:00:00,TUESDAY  ,201701,20171,2017,201704,201701,Jan 2017,20171,2017
2017-03-03 00:00:00,FRIDAY   ,201703,20171,2017,201709,201703,Mar 2017,20171,2017
2017-05-20 00:00:00,SATURDAY ,201705,20172,2017,201720,201705,May 2017,20172,2017
2017-07-20 00:00:00,THURSDAY ,201707,20173,2017,201729,201707,Jul 2017,20173,2017
2017-08-25 00:00:00,FRIDAY   ,201708,20173,2017,201734,201708,Aug 2017,20173,2017
2017-12-02 00:00:00,SATURDAY ,201712,20174,2017,201748,201712,Dec 2017,20174,2017
2020-05-03 00:00:00,SUNDAY   ,202005,20202,2020,202018,202005,May 2020,20202,2020
2020-07-19 00:00:00,SUNDAY   ,202007,20203,2020,202029,202007,Jul 2020,20203,2020
2020-11-10 00:00:00,TUESDAY  ,202011,20204,2020,202045,202011,Nov 2020,20204,2020
2018-02-24 00:00:00,SATURDAY ,201802,20181,2018,201808,201802,Feb 2018,20181,2018
2019-01-12 00:00:00,SATURDAY ,201901,20191,2019,201901,201901,Jan 2019,20191,2019
2017-03-06 00:00:00,MONDAY   ,201703,20171,2017,201710,201703,Mar 2017,20171,2017
2017-05-11 00:00:00,THURSDAY ,201705,20172,2017,201719,201705,May 2017,20172,2017
2017-08-24 00:00:00,THURSDAY ,201708,20173,2017,201734,201708,Aug 2017,20173,2017
2017-12-12 00:00:00,TUESDAY  ,201712,20174,2017,201750,201712,Dec 2017,20174,2017
2017-05-13 00:00:00,SATURDAY ,201705,20172,2017,201719,201705,May 2017,20172,2017
2018-04-30 00:00:00,MONDAY   ,201804,20182,2018,201818,201804,Apr 2018,20182,2018
2018-05-28 00:00:00,MONDAY   ,201805,20182,2018,201822,201805,May 2018,20182,2018
2018-06-25 00:00:00,MONDAY   ,201806,20182,2018,201826,201806,Jun 2018,20182,2018
2018-09-04 00:00:00,TUESDAY  ,201809,20183,2018,201836,201809,Sep 2018,20183,2018
2018-10-29 00:00:00,MONDAY   ,201810,20184,2018,201844,201810,Oct 2018,20184,2018
2018-12-24 00:00:00,MONDAY   ,201812,20184,2018,201852,201812,Dec 2018,20184,2018
2019-01-08 00:00:00,TUESDAY  ,201901,20191,2019,201901,201901,Jan 2019,20191,2019
2019-02-04 00:00:00,MONDAY   ,201902,20191,2019,201905,201902,Feb 2019,20191,2019
2019-03-04 00:00:00,MONDAY   ,201903,20191,2019,201909,201903,Mar 2019,20191,2019
2019-04-02 00:00:00,TUESDAY  ,201904,20192,2019,201913,201903,Mar 2019,20191,2019
2017-08-21 00:00:00,MONDAY   ,201708,20173,2017,201734,201708,Aug 2017,20173,2017
2017-09-23 00:00:00,SATURDAY ,201709,20173,2017,201738,201709,Sep 2017,20173,2017
2017-10-26 00:00:00,THURSDAY ,201710,20174,2017,201743,201710,Oct 2017,20174,2017
2017-11-28 00:00:00,TUESDAY  ,201711,20174,2017,201748,201712,Dec 2017,20174,2017
2019-04-20 00:00:00,SATURDAY ,201904,20192,2019,201915,201904,Apr 2019,20192,2019
2019-05-22 00:00:00,WEDNESDAY,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-06-24 00:00:00,MONDAY   ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-08-28 00:00:00,WEDNESDAY,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-10-21 00:00:00,MONDAY   ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-11-22 00:00:00,FRIDAY   ,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2020-01-01 00:00:00,WEDNESDAY,202001,20201,2020,201952,201912,Dec 2019,20194,2019
2020-03-07 00:00:00,SATURDAY ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-05-20 00:00:00,WEDNESDAY,202005,20202,2020,202020,202005,May 2020,20202,2020
2020-07-12 00:00:00,SUNDAY   ,202007,20203,2020,202028,202007,Jul 2020,20203,2020
2020-08-14 00:00:00,FRIDAY   ,202008,20203,2020,202032,202008,Aug 2020,20203,2020
2020-09-16 00:00:00,WEDNESDAY,202009,20203,2020,202037,202009,Sep 2020,20203,2020
2020-10-26 00:00:00,MONDAY   ,202010,20204,2020,202043,202010,Oct 2020,20204,2020
2020-11-28 00:00:00,SATURDAY ,202011,20204,2020,202047,202011,Nov 2020,20204,2020
2018-02-02 00:00:00,FRIDAY   ,201802,20181,2018,201805,201801,Jan 2018,20181,2018
2018-03-08 00:00:00,THURSDAY ,201803,20181,2018,201810,201803,Mar 2018,20181,2018
2018-04-13 00:00:00,FRIDAY   ,201804,20182,2018,201815,201804,Apr 2018,20182,2018
2018-08-07 00:00:00,TUESDAY  ,201808,20183,2018,201832,201808,Aug 2018,20183,2018
2019-12-26 00:00:00,THURSDAY ,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2018-09-03 00:00:00,MONDAY   ,201809,20183,2018,201836,201809,Sep 2018,20183,2018
2020-07-23 00:00:00,THURSDAY ,202007,20203,2020,202029,202007,Jul 2020,20203,2020
2019-04-23 00:00:00,TUESDAY  ,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-06-21 00:00:00,FRIDAY   ,201906,20192,2019,201924,201906,Jun 2019,20192,2019
2019-07-30 00:00:00,TUESDAY  ,201907,20193,2019,201930,201907,Jul 2019,20193,2019
2019-09-28 00:00:00,SATURDAY ,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2018-03-23 00:00:00,FRIDAY   ,201803,20181,2018,201812,201803,Mar 2018,20181,2018
2019-10-23 00:00:00,WEDNESDAY,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-12-22 00:00:00,SUNDAY   ,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2020-02-12 00:00:00,WEDNESDAY,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-04-23 00:00:00,THURSDAY ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-07-14 00:00:00,TUESDAY  ,202007,20203,2020,202028,202007,Jul 2020,20203,2020
2020-09-11 00:00:00,FRIDAY   ,202009,20203,2020,202036,202009,Sep 2020,20203,2020
2020-11-02 00:00:00,MONDAY   ,202011,20204,2020,202044,202011,Nov 2020,20204,2020
2020-01-03 00:00:00,FRIDAY   ,202001,20201,2020,201952,201912,Dec 2019,20194,2019
2017-01-17 00:00:00,TUESDAY  ,201701,20171,2017,201703,201701,Jan 2017,20171,2017
2017-02-24 00:00:00,FRIDAY   ,201702,20171,2017,201708,201702,Feb 2017,20171,2017
2017-04-22 00:00:00,SATURDAY ,201704,20172,2017,201716,201704,Apr 2017,20172,2017
2017-05-17 00:00:00,WEDNESDAY,201705,20172,2017,201720,201705,May 2017,20172,2017
2017-06-13 00:00:00,TUESDAY  ,201706,20172,2017,201724,201706,Jun 2017,20172,2017
2017-08-20 00:00:00,SUNDAY   ,201708,20173,2017,201734,201708,Aug 2017,20173,2017
2017-09-18 00:00:00,MONDAY   ,201709,20173,2017,201738,201709,Sep 2017,20173,2017
2017-10-16 00:00:00,MONDAY   ,201710,20174,2017,201742,201710,Oct 2017,20174,2017
2017-10-28 00:00:00,SATURDAY ,201710,20174,2017,201743,201710,Oct 2017,20174,2017
2017-11-25 00:00:00,SATURDAY ,201711,20174,2017,201747,201711,Nov 2017,20174,2017
2018-05-13 00:00:00,SUNDAY   ,201805,20182,2018,201820,201805,May 2018,20182,2018
2018-06-15 00:00:00,FRIDAY   ,201806,20182,2018,201824,201806,Jun 2018,20182,2018
2018-08-18 00:00:00,SATURDAY ,201808,20183,2018,201833,201808,Aug 2018,20183,2018
2018-10-14 00:00:00,SUNDAY   ,201810,20184,2018,201842,201810,Oct 2018,20184,2018
2018-12-21 00:00:00,FRIDAY   ,201812,20184,2018,201851,201812,Dec 2018,20184,2018
2019-01-21 00:00:00,MONDAY   ,201901,20191,2019,201903,201901,Jan 2019,20191,2019
2019-02-24 00:00:00,SUNDAY   ,201902,20191,2019,201908,201902,Feb 2019,20191,2019
2019-03-30 00:00:00,SATURDAY ,201903,20191,2019,201912,201903,Mar 2019,20191,2019
2020-06-03 00:00:00,WEDNESDAY,202006,20202,2020,202022,202006,Jun 2020,20202,2020
2018-01-24 00:00:00,WEDNESDAY,201801,20181,2018,201804,201801,Jan 2018,20181,2018
2018-03-27 00:00:00,TUESDAY  ,201803,20181,2018,201813,201803,Mar 2018,20181,2018
2018-05-23 00:00:00,WEDNESDAY,201805,20182,2018,201821,201805,May 2018,20182,2018
2018-08-27 00:00:00,MONDAY   ,201808,20183,2018,201835,201808,Aug 2018,20183,2018
2018-10-30 00:00:00,TUESDAY  ,201810,20184,2018,201844,201810,Oct 2018,20184,2018
2018-12-31 00:00:00,MONDAY   ,201812,20184,2018,201853,201812,Dec 2018,20184,2018
2019-02-22 00:00:00,FRIDAY   ,201902,20191,2019,201907,201902,Feb 2019,20191,2019
2017-02-01 00:00:00,WEDNESDAY,201702,20171,2017,201705,201702,Feb 2017,20171,2017
2017-04-06 00:00:00,THURSDAY ,201704,20172,2017,201714,201704,Apr 2017,20172,2017
2017-06-22 00:00:00,THURSDAY ,201706,20172,2017,201725,201706,Jun 2017,20172,2017
2019-04-18 00:00:00,THURSDAY ,201904,20192,2019,201915,201904,Apr 2019,20192,2019
2019-06-14 00:00:00,FRIDAY   ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-07-26 00:00:00,FRIDAY   ,201907,20193,2019,201929,201907,Jul 2019,20193,2019
2019-08-23 00:00:00,FRIDAY   ,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-09-21 00:00:00,SATURDAY ,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-10-20 00:00:00,SUNDAY   ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-11-17 00:00:00,SUNDAY   ,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2020-01-31 00:00:00,FRIDAY   ,202001,20201,2020,202004,202001,Jan 2020,20201,2020
2020-02-28 00:00:00,FRIDAY   ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-04-16 00:00:00,THURSDAY ,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2020-05-14 00:00:00,THURSDAY ,202005,20202,2020,202019,202005,May 2020,20202,2020
2020-06-12 00:00:00,FRIDAY   ,202006,20202,2020,202023,202006,Jun 2020,20202,2020
2020-08-09 00:00:00,SUNDAY   ,202008,20203,2020,202032,202008,Aug 2020,20203,2020
2020-09-06 00:00:00,SUNDAY   ,202009,20203,2020,202036,202009,Sep 2020,20203,2020
2020-09-25 00:00:00,FRIDAY   ,202009,20203,2020,202038,202009,Sep 2020,20203,2020
2020-11-20 00:00:00,FRIDAY   ,202011,20204,2020,202046,202011,Nov 2020,20204,2020
2018-01-21 00:00:00,SUNDAY   ,201801,20181,2018,201804,201801,Jan 2018,20181,2018
2018-02-19 00:00:00,MONDAY   ,201802,20181,2018,201808,201802,Feb 2018,20181,2018
2018-04-27 00:00:00,FRIDAY   ,201804,20182,2018,201817,201804,Apr 2018,20182,2018
2018-06-27 00:00:00,WEDNESDAY,201806,20182,2018,201826,201806,Jun 2018,20182,2018
2018-08-03 00:00:00,FRIDAY   ,201808,20183,2018,201831,201807,Jul 2018,20183,2018
2018-10-04 00:00:00,THURSDAY ,201810,20184,2018,201840,201809,Sep 2018,20183,2018
2017-01-06 00:00:00,FRIDAY   ,201701,20171,2017,201701,201701,Jan 2017,20171,2017
2017-02-02 00:00:00,THURSDAY ,201702,20171,2017,201705,201702,Feb 2017,20171,2017
2017-04-12 00:00:00,WEDNESDAY,201704,20172,2017,201715,201704,Apr 2017,20172,2017
2017-05-29 00:00:00,MONDAY   ,201705,20172,2017,201722,201706,Jun 2017,20172,2017
2017-07-02 00:00:00,SUNDAY   ,201707,20173,2017,201727,201707,Jul 2017,20173,2017
2017-07-29 00:00:00,SATURDAY ,201707,20173,2017,201730,201707,Jul 2017,20173,2017
2017-09-02 00:00:00,SATURDAY ,201709,20173,2017,201735,201709,Sep 2017,20173,2017
2017-10-06 00:00:00,FRIDAY   ,201710,20174,2017,201740,201710,Oct 2017,20174,2017
2017-11-05 00:00:00,SUNDAY   ,201711,20174,2017,201745,201711,Nov 2017,20174,2017
2017-12-09 00:00:00,SATURDAY ,201712,20174,2017,201749,201712,Dec 2017,20174,2017
2018-01-14 00:00:00,SUNDAY   ,201801,20181,2018,201803,201801,Jan 2018,20181,2018
2019-12-21 00:00:00,SATURDAY ,201912,20194,2019,201950,201912,Dec 2019,20194,2019
2019-05-01 00:00:00,WEDNESDAY,201905,20192,2019,201917,201904,Apr 2019,20192,2019
2019-07-04 00:00:00,THURSDAY ,201907,20193,2019,201926,201906,Jun 2019,20192,2019
2019-08-07 00:00:00,WEDNESDAY,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2019-09-11 00:00:00,WEDNESDAY,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2017-07-27 00:00:00,THURSDAY ,201707,20173,2017,201730,201707,Jul 2017,20173,2017
2017-09-28 00:00:00,THURSDAY ,201709,20173,2017,201739,201709,Sep 2017,20173,2017
2017-11-03 00:00:00,FRIDAY   ,201711,20174,2017,201744,201711,Nov 2017,20174,2017
2018-01-06 00:00:00,SATURDAY ,201801,20181,2018,201801,201801,Jan 2018,20181,2018
2017-03-05 00:00:00,SUNDAY   ,201703,20171,2017,201710,201703,Mar 2017,20171,2017
2020-03-30 00:00:00,MONDAY   ,202003,20201,2020,202013,202003,Mar 2020,20201,2020
2017-07-12 00:00:00,WEDNESDAY,201707,20173,2017,201728,201707,Jul 2017,20173,2017
2018-09-22 00:00:00,SATURDAY ,201809,20183,2018,201838,201809,Sep 2018,20183,2018
2018-04-23 00:00:00,MONDAY   ,201804,20182,2018,201817,201804,Apr 2018,20182,2018
2019-05-26 00:00:00,SUNDAY   ,201905,20192,2019,201921,201905,May 2019,20192,2019
2019-09-02 00:00:00,MONDAY   ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2017-11-17 00:00:00,FRIDAY   ,201711,20174,2017,201746,201711,Nov 2017,20174,2017
2019-11-26 00:00:00,TUESDAY  ,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2019-11-12 00:00:00,TUESDAY  ,201911,20194,2019,201945,201911,Nov 2019,20194,2019
2020-01-15 00:00:00,WEDNESDAY,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-03-16 00:00:00,MONDAY   ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-03-25 00:00:00,WEDNESDAY,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-05-27 00:00:00,WEDNESDAY,202005,20202,2020,202021,202005,May 2020,20202,2020
2020-08-12 00:00:00,WEDNESDAY,202008,20203,2020,202032,202008,Aug 2020,20203,2020
2020-10-02 00:00:00,FRIDAY   ,202010,20204,2020,202039,202009,Sep 2020,20203,2020
2019-04-13 00:00:00,SATURDAY ,201904,20192,2019,201914,201904,Apr 2019,20192,2019
2019-07-29 00:00:00,MONDAY   ,201907,20193,2019,201930,201907,Jul 2019,20193,2019
2017-04-23 00:00:00,SUNDAY   ,201704,20172,2017,201717,201704,Apr 2017,20172,2017
2019-10-15 00:00:00,TUESDAY  ,201910,20194,2019,201941,201910,Oct 2019,20194,2019
2020-03-01 00:00:00,SUNDAY   ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-04-27 00:00:00,MONDAY   ,202004,20202,2020,202017,202004,Apr 2020,20202,2020
2020-07-03 00:00:00,FRIDAY   ,202007,20203,2020,202026,202006,Jun 2020,20202,2020
2020-11-18 00:00:00,WEDNESDAY,202011,20204,2020,202046,202011,Nov 2020,20204,2020
2019-01-04 00:00:00,FRIDAY   ,201901,20191,2019,201853,201812,Dec 2018,20184,2018
2018-10-28 00:00:00,SUNDAY   ,201810,20184,2018,201844,201810,Oct 2018,20184,2018
2018-11-27 00:00:00,TUESDAY  ,201811,20184,2018,201848,201811,Nov 2018,20184,2018
2018-12-29 00:00:00,SATURDAY ,201812,20184,2018,201852,201812,Dec 2018,20184,2018
2019-02-02 00:00:00,SATURDAY ,201902,20191,2019,201904,201901,Jan 2019,20191,2019
2019-10-31 00:00:00,THURSDAY ,201910,20194,2019,201943,201910,Oct 2019,20194,2019
2019-12-05 00:00:00,THURSDAY ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2020-01-10 00:00:00,FRIDAY   ,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-02-14 00:00:00,FRIDAY   ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-03-20 00:00:00,FRIDAY   ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-04-29 00:00:00,WEDNESDAY,202004,20202,2020,202017,202004,Apr 2020,20202,2020
2020-06-04 00:00:00,THURSDAY ,202006,20202,2020,202022,202006,Jun 2020,20202,2020
2020-08-26 00:00:00,WEDNESDAY,202008,20203,2020,202034,202008,Aug 2020,20203,2020
2020-11-06 00:00:00,FRIDAY   ,202011,20204,2020,202044,202011,Nov 2020,20204,2020
2020-12-12 00:00:00,SATURDAY ,202012,20204,2020,202049,202012,Dec 2020,20204,2020
2020-05-09 00:00:00,SATURDAY ,202005,20202,2020,202018,202005,May 2020,20202,2020
2018-02-14 00:00:00,WEDNESDAY,201802,20181,2018,201807,201802,Feb 2018,20181,2018
2018-03-19 00:00:00,MONDAY   ,201803,20181,2018,201812,201803,Mar 2018,20181,2018
2018-05-25 00:00:00,FRIDAY   ,201805,20182,2018,201821,201805,May 2018,20182,2018
2018-06-29 00:00:00,FRIDAY   ,201806,20182,2018,201826,201806,Jun 2018,20182,2018
2018-07-29 00:00:00,SUNDAY   ,201807,20183,2018,201831,201807,Jul 2018,20183,2018
2018-08-30 00:00:00,THURSDAY ,201808,20183,2018,201835,201808,Aug 2018,20183,2018
2018-10-02 00:00:00,TUESDAY  ,201810,20184,2018,201840,201809,Sep 2018,20183,2018
2018-10-31 00:00:00,WEDNESDAY,201810,20184,2018,201844,201810,Oct 2018,20184,2018
2018-12-03 00:00:00,MONDAY   ,201812,20184,2018,201849,201812,Dec 2018,20184,2018
2019-01-05 00:00:00,SATURDAY ,201901,20191,2019,201853,201812,Dec 2018,20184,2018
2020-12-06 00:00:00,SUNDAY   ,202012,20204,2020,202049,202012,Dec 2020,20204,2020
2018-03-02 00:00:00,FRIDAY   ,201803,20181,2018,201809,201802,Feb 2018,20181,2018
2018-04-29 00:00:00,SUNDAY   ,201804,20182,2018,201818,201804,Apr 2018,20182,2018
2018-07-05 00:00:00,THURSDAY ,201807,20183,2018,201827,201806,Jun 2018,20182,2018
2018-08-02 00:00:00,THURSDAY ,201808,20183,2018,201831,201807,Jul 2018,20183,2018
2018-10-10 00:00:00,WEDNESDAY,201810,20184,2018,201841,201810,Oct 2018,20184,2018
2018-12-09 00:00:00,SUNDAY   ,201812,20184,2018,201850,201812,Dec 2018,20184,2018
2019-01-29 00:00:00,TUESDAY  ,201901,20191,2019,201904,201901,Jan 2019,20191,2019
2019-04-05 00:00:00,FRIDAY   ,201904,20192,2019,201913,201903,Mar 2019,20191,2019
2019-04-06 00:00:00,SATURDAY ,201904,20192,2019,201913,201903,Mar 2019,20191,2019
2019-04-07 00:00:00,SUNDAY   ,201904,20192,2019,201914,201904,Apr 2019,20192,2019
2019-04-09 00:00:00,TUESDAY  ,201904,20192,2019,201914,201904,Apr 2019,20192,2019
2019-04-10 00:00:00,WEDNESDAY,201904,20192,2019,201914,201904,Apr 2019,20192,2019
2019-04-12 00:00:00,FRIDAY   ,201904,20192,2019,201914,201904,Apr 2019,20192,2019
2019-04-14 00:00:00,SUNDAY   ,201904,20192,2019,201915,201904,Apr 2019,20192,2019
2019-04-17 00:00:00,WEDNESDAY,201904,20192,2019,201915,201904,Apr 2019,20192,2019
2019-04-19 00:00:00,FRIDAY   ,201904,20192,2019,201915,201904,Apr 2019,20192,2019
2019-04-21 00:00:00,SUNDAY   ,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-04-22 00:00:00,MONDAY   ,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-04-24 00:00:00,WEDNESDAY,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-04-26 00:00:00,FRIDAY   ,201904,20192,2019,201916,201904,Apr 2019,20192,2019
2019-04-28 00:00:00,SUNDAY   ,201904,20192,2019,201917,201904,Apr 2019,20192,2019
2019-04-29 00:00:00,MONDAY   ,201904,20192,2019,201917,201904,Apr 2019,20192,2019
2019-05-02 00:00:00,THURSDAY ,201905,20192,2019,201917,201904,Apr 2019,20192,2019
2019-05-04 00:00:00,SATURDAY ,201905,20192,2019,201917,201904,Apr 2019,20192,2019
2019-05-05 00:00:00,SUNDAY   ,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-06 00:00:00,MONDAY   ,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-07 00:00:00,TUESDAY  ,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-08 00:00:00,WEDNESDAY,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-09 00:00:00,THURSDAY ,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-11 00:00:00,SATURDAY ,201905,20192,2019,201918,201905,May 2019,20192,2019
2019-05-12 00:00:00,SUNDAY   ,201905,20192,2019,201919,201905,May 2019,20192,2019
2019-05-14 00:00:00,TUESDAY  ,201905,20192,2019,201919,201905,May 2019,20192,2019
